conf/sigmod/Keim99,keim,1
journals/sigmod/Ouksel02,mining,1
journals/sigmod/Ouksel02,the,1
journals/sigmod/Ouksel02,world,1
journals/sigmod/Ouksel02,wide,1
journals/sigmod/Ouksel02,web,1
journals/sigmod/Ouksel02,an,1
journals/sigmod/Ouksel02,information,1
journals/sigmod/Ouksel02,search,1
journals/sigmod/Ouksel02,approach,1
journals/sigmod/Ouksel02,book,1
journals/sigmod/Ouksel02,review,1
journals/sigmod/Ouksel02,aris,1
journals/sigmod/Ouksel02,m,1
journals/sigmod/Ouksel02,ouksel,1
journals/vldb/Seshadri98,enhanced,1
journals/vldb/Seshadri98,abstract,1
journals/vldb/Seshadri98,data,1
journals/vldb/Seshadri98,types,1
journals/vldb/Seshadri98,in,1
journals/vldb/Seshadri98,object,1
journals/vldb/Seshadri98,relational,1
journals/vldb/Seshadri98,databases,1
journals/vldb/Seshadri98,praveen,1
journals/vldb/Seshadri98,seshadri,1
journals/sigmod/RamamrithamS97,report,1
journals/sigmod/RamamrithamS97,on,1
journals/sigmod/RamamrithamS97,dart,1
journals/sigmod/RamamrithamS97,96,1
journals/sigmod/RamamrithamS97,databases,1
journals/sigmod/RamamrithamS97,active,1
journals/sigmod/RamamrithamS97,and,1
journals/sigmod/RamamrithamS97,real,1
journals/sigmod/RamamrithamS97,time,1
journals/sigmod/RamamrithamS97,concepts,1
journals/sigmod/RamamrithamS97,meet,1
journals/sigmod/RamamrithamS97,practice,1
journals/sigmod/RamamrithamS97,nandit,1
journals/sigmod/RamamrithamS97,soparkar,1
journals/sigmod/RamamrithamS97,krithi,1
journals/sigmod/RamamrithamS97,ramamritham,1
journals/sigmod/DAndreaJ96,unisql,1
journals/sigmod/DAndreaJ96,s,1
journals/sigmod/DAndreaJ96,next,1
journals/sigmod/DAndreaJ96,generation,1
journals/sigmod/DAndreaJ96,object,1
journals/sigmod/DAndreaJ96,relational,1
journals/sigmod/DAndreaJ96,database,1
journals/sigmod/DAndreaJ96,management,1
journals/sigmod/DAndreaJ96,system,1
journals/sigmod/DAndreaJ96,phil,1
journals/sigmod/DAndreaJ96,janus,1
journals/sigmod/DAndreaJ96,albert,1
journals/sigmod/DAndreaJ96,d,1
journals/sigmod/DAndreaJ96,andrea,1
conf/vldb/KemperK94,dual,1
conf/vldb/KemperK94,buffering,1
conf/vldb/KemperK94,strategies,1
conf/vldb/KemperK94,in,1
conf/vldb/KemperK94,object,1
conf/vldb/KemperK94,bases,1
conf/vldb/KemperK94,alfons,1
conf/vldb/KemperK94,kemper,1
conf/vldb/KemperK94,donald,1
conf/vldb/KemperK94,kossmann,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,aurora,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,a,2
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,data,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,stream,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,management,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,system,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,nesime,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,tatbul,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,daniel,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,j,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,abadi,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,c,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,erwin,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,anurag,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,maskey,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,mitch,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,cherniack,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,alex,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,rasin,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,christian,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,convey,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,singer,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,eduardo,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,f,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,galvez,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,r,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,yan,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,ugur,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,çetintemel,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,ying,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,xing,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,stanley,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,b,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,zdonik,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,michael,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,stonebraker,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,donald,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,carney,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,m,1
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,hatoun,1
journals/vldb/SivasankaranSTPR96,priority,1
journals/vldb/SivasankaranSTPR96,assignment,1
journals/vldb/SivasankaranSTPR96,in,1
journals/vldb/SivasankaranSTPR96,real,1
journals/vldb/SivasankaranSTPR96,time,1
journals/vldb/SivasankaranSTPR96,active,1
journals/vldb/SivasankaranSTPR96,databases,1
journals/vldb/SivasankaranSTPR96,rajendran,1
journals/vldb/SivasankaranSTPR96,m,1
journals/vldb/SivasankaranSTPR96,sivasankaran,1
journals/vldb/SivasankaranSTPR96,bhaskar,1
journals/vldb/SivasankaranSTPR96,purimetla,1
journals/vldb/SivasankaranSTPR96,john,1
journals/vldb/SivasankaranSTPR96,a,1
journals/vldb/SivasankaranSTPR96,stankovic,1
journals/vldb/SivasankaranSTPR96,krithi,1
journals/vldb/SivasankaranSTPR96,ramamritham,1
journals/vldb/SivasankaranSTPR96,donald,1
journals/vldb/SivasankaranSTPR96,f,1
journals/vldb/SivasankaranSTPR96,towsley,1
journals/vldb/SheikholeslamiCZ00,wavecluster,1
journals/vldb/SheikholeslamiCZ00,a,1
journals/vldb/SheikholeslamiCZ00,wavelet,1
journals/vldb/SheikholeslamiCZ00,based,1
journals/vldb/SheikholeslamiCZ00,clustering,1
journals/vldb/SheikholeslamiCZ00,approach,1
journals/vldb/SheikholeslamiCZ00,for,1
journals/vldb/SheikholeslamiCZ00,spatial,1
journals/vldb/SheikholeslamiCZ00,data,1
journals/vldb/SheikholeslamiCZ00,in,1
journals/vldb/SheikholeslamiCZ00,very,1
journals/vldb/SheikholeslamiCZ00,large,1
journals/vldb/SheikholeslamiCZ00,databases,1
journals/vldb/SheikholeslamiCZ00,surojit,1
journals/vldb/SheikholeslamiCZ00,chatterjee,1
journals/vldb/SheikholeslamiCZ00,gholamhosein,1
journals/vldb/SheikholeslamiCZ00,sheikholeslami,1
journals/vldb/SheikholeslamiCZ00,aidong,1
journals/vldb/SheikholeslamiCZ00,zhang,1
journals/vldb/ChangG01,approximate,1
journals/vldb/ChangG01,query,1
journals/vldb/ChangG01,mapping,1
journals/vldb/ChangG01,accounting,1
journals/vldb/ChangG01,for,1
journals/vldb/ChangG01,translation,1
journals/vldb/ChangG01,closeness,1
journals/vldb/ChangG01,hector,1
journals/vldb/ChangG01,garcia,1
journals/vldb/ChangG01,molina,1
journals/vldb/ChangG01,kevin,1
journals/vldb/ChangG01,chen,1
journals/vldb/ChangG01,chuan,1
journals/vldb/ChangG01,chang,1
conf/vldb/ShaferAM96,sprint,1
conf/vldb/ShaferAM96,a,1
conf/vldb/ShaferAM96,scalable,1
conf/vldb/ShaferAM96,parallel,1
conf/vldb/ShaferAM96,classifier,1
conf/vldb/ShaferAM96,for,1
conf/vldb/ShaferAM96,data,1
conf/vldb/ShaferAM96,mining,1
conf/vldb/ShaferAM96,john,1
conf/vldb/ShaferAM96,c,1
conf/vldb/ShaferAM96,shafer,1
conf/vldb/ShaferAM96,rakesh,1
conf/vldb/ShaferAM96,agrawal,1
conf/vldb/ShaferAM96,manish,1
conf/vldb/ShaferAM96,mehta,1
conf/sigmod/AgichteinGV01,snowball,1
conf/sigmod/AgichteinGV01,a,1
conf/sigmod/AgichteinGV01,prototype,1
conf/sigmod/AgichteinGV01,system,1
conf/sigmod/AgichteinGV01,for,1
conf/sigmod/AgichteinGV01,extracting,1
conf/sigmod/AgichteinGV01,relations,1
conf/sigmod/AgichteinGV01,from,1
conf/sigmod/AgichteinGV01,large,1
conf/sigmod/AgichteinGV01,text,1
conf/sigmod/AgichteinGV01,collections,1
conf/sigmod/AgichteinGV01,jeff,1
conf/sigmod/AgichteinGV01,pavel,1
conf/sigmod/AgichteinGV01,luis,1
conf/sigmod/AgichteinGV01,gravano,1
conf/sigmod/AgichteinGV01,aleksandr,1
conf/sigmod/AgichteinGV01,voskoboynik,1
conf/sigmod/AgichteinGV01,eugene,1
conf/sigmod/AgichteinGV01,agichtein,1
conf/sigmod/AgichteinGV01,viktoriya,1
conf/sigmod/AgichteinGV01,sokolova,1
conf/sigmod/GriffinH97,a,1
conf/sigmod/GriffinH97,framework,1
conf/sigmod/GriffinH97,for,1
conf/sigmod/GriffinH97,implementing,1
conf/sigmod/GriffinH97,hypothetical,1
conf/sigmod/GriffinH97,queries,1
conf/sigmod/GriffinH97,timothy,1
conf/sigmod/GriffinH97,griffin,1
conf/sigmod/GriffinH97,richard,1
conf/sigmod/GriffinH97,hull,1
journals/vldb/IoannidisNSS97,parametric,1
journals/vldb/IoannidisNSS97,query,1
journals/vldb/IoannidisNSS97,optimization,1
journals/vldb/IoannidisNSS97,raymond,1
journals/vldb/IoannidisNSS97,t,1
journals/vldb/IoannidisNSS97,ng,1
journals/vldb/IoannidisNSS97,timos,1
journals/vldb/IoannidisNSS97,k,1
journals/vldb/IoannidisNSS97,sellis,1
journals/vldb/IoannidisNSS97,yannis,1
journals/vldb/IoannidisNSS97,e,1
journals/vldb/IoannidisNSS97,ioannidis,1
journals/vldb/IoannidisNSS97,kyuseok,1
journals/vldb/IoannidisNSS97,shim,1
conf/vldb/CuiW01,lineage,1
conf/vldb/CuiW01,tracing,1
conf/vldb/CuiW01,for,1
conf/vldb/CuiW01,general,1
conf/vldb/CuiW01,data,1
conf/vldb/CuiW01,warehouse,1
conf/vldb/CuiW01,transformations,1
conf/vldb/CuiW01,yingwei,1
conf/vldb/CuiW01,cui,1
conf/vldb/CuiW01,jennifer,1
conf/vldb/CuiW01,widom,1
journals/sigmod/Hammer02,report,1
journals/sigmod/Hammer02,on,2
journals/sigmod/Hammer02,the,1
journals/sigmod/Hammer02,acm,1
journals/sigmod/Hammer02,fourth,1
journals/sigmod/Hammer02,international,1
journals/sigmod/Hammer02,workshop,1
journals/sigmod/Hammer02,data,1
journals/sigmod/Hammer02,warehousing,1
journals/sigmod/Hammer02,and,1
journals/sigmod/Hammer02,olap,1
journals/sigmod/Hammer02,dolap,1
journals/sigmod/Hammer02,2001,1
journals/sigmod/Hammer02,joachim,1
journals/sigmod/Hammer02,hammer,1
conf/vldb/Bar-YossefBCFW00,approximating,1
conf/vldb/Bar-YossefBCFW00,aggregate,1
conf/vldb/Bar-YossefBCFW00,queries,1
conf/vldb/Bar-YossefBCFW00,about,1
conf/vldb/Bar-YossefBCFW00,web,1
conf/vldb/Bar-YossefBCFW00,pages,1
conf/vldb/Bar-YossefBCFW00,via,1
conf/vldb/Bar-YossefBCFW00,random,1
conf/vldb/Bar-YossefBCFW00,walks,1
conf/vldb/Bar-YossefBCFW00,jittat,1
conf/vldb/Bar-YossefBCFW00,fakcharoenphol,1
conf/vldb/Bar-YossefBCFW00,steve,1
conf/vldb/Bar-YossefBCFW00,chien,1
conf/vldb/Bar-YossefBCFW00,ziv,1
conf/vldb/Bar-YossefBCFW00,bar,1
conf/vldb/Bar-YossefBCFW00,yossef,1
conf/vldb/Bar-YossefBCFW00,alexander,1
conf/vldb/Bar-YossefBCFW00,berg,1
conf/vldb/Bar-YossefBCFW00,dror,1
conf/vldb/Bar-YossefBCFW00,weitz,1
journals/sigmod/FernandezFLS97,a,2
journals/sigmod/FernandezFLS97,query,1
journals/sigmod/FernandezFLS97,language,1
journals/sigmod/FernandezFLS97,for,1
journals/sigmod/FernandezFLS97,web,1
journals/sigmod/FernandezFLS97,site,1
journals/sigmod/FernandezFLS97,management,1
journals/sigmod/FernandezFLS97,system,1
journals/sigmod/FernandezFLS97,dan,1
journals/sigmod/FernandezFLS97,suciu,1
journals/sigmod/FernandezFLS97,daniela,1
journals/sigmod/FernandezFLS97,florescu,1
journals/sigmod/FernandezFLS97,alon,1
journals/sigmod/FernandezFLS97,y,1
journals/sigmod/FernandezFLS97,levy,1
journals/sigmod/FernandezFLS97,mary,1
journals/sigmod/FernandezFLS97,f,1
journals/sigmod/FernandezFLS97,fernandez,1
conf/vldb/BertinoBFS96,supporting,1
conf/vldb/BertinoBFS96,periodic,1
conf/vldb/BertinoBFS96,authorizations,1
conf/vldb/BertinoBFS96,and,1
conf/vldb/BertinoBFS96,temporal,1
conf/vldb/BertinoBFS96,reasoning,1
conf/vldb/BertinoBFS96,in,1
conf/vldb/BertinoBFS96,database,1
conf/vldb/BertinoBFS96,access,1
conf/vldb/BertinoBFS96,control,1
conf/vldb/BertinoBFS96,elena,1
conf/vldb/BertinoBFS96,ferrari,1
conf/vldb/BertinoBFS96,pierangela,1
conf/vldb/BertinoBFS96,samarati,1
conf/vldb/BertinoBFS96,claudio,1
conf/vldb/BertinoBFS96,bettini,1
conf/vldb/BertinoBFS96,elisa,1
conf/vldb/BertinoBFS96,bertino,1
conf/sigmod/LiS98,free,1
conf/sigmod/LiS98,parallel,1
conf/sigmod/LiS98,data,1
conf/sigmod/LiS98,mining,1
conf/sigmod/LiS98,bin,1
conf/sigmod/LiS98,li,1
conf/sigmod/LiS98,dennis,1
conf/sigmod/LiS98,shasha,1
conf/vldb/ChenCFGJMTW99,high,1
conf/vldb/ChenCFGJMTW99,level,1
conf/vldb/ChenCFGJMTW99,indexing,1
conf/vldb/ChenCFGJMTW99,of,1
conf/vldb/ChenCFGJMTW99,user,1
conf/vldb/ChenCFGJMTW99,defined,1
conf/vldb/ChenCFGJMTW99,types,1
conf/vldb/ChenCFGJMTW99,brian,1
conf/vldb/ChenCFGJMTW99,t,1
conf/vldb/ChenCFGJMTW99,tran,1
conf/vldb/ChenCFGJMTW99,jyh,1
conf/vldb/ChenCFGJMTW99,herng,1
conf/vldb/ChenCFGJMTW99,chow,1
conf/vldb/ChenCFGJMTW99,michelle,1
conf/vldb/ChenCFGJMTW99,jou,1
conf/vldb/ChenCFGJMTW99,jean,1
conf/vldb/ChenCFGJMTW99,grandbois,1
conf/vldb/ChenCFGJMTW99,yun,1
conf/vldb/ChenCFGJMTW99,wang,1
conf/vldb/ChenCFGJMTW99,you,1
conf/vldb/ChenCFGJMTW99,chin,1
conf/vldb/ChenCFGJMTW99,fuh,1
conf/vldb/ChenCFGJMTW99,weidong,1
conf/vldb/ChenCFGJMTW99,chen,1
conf/vldb/ChenCFGJMTW99,nelson,1
conf/vldb/ChenCFGJMTW99,mendonça,1
conf/vldb/ChenCFGJMTW99,mattos,1
conf/vldb/Bernstein94,pc,1
conf/vldb/Bernstein94,database,1
conf/vldb/Bernstein94,systems,1
conf/vldb/Bernstein94,present,1
conf/vldb/Bernstein94,and,1
conf/vldb/Bernstein94,future,1
conf/vldb/Bernstein94,philip,1
conf/vldb/Bernstein94,a,1
conf/vldb/Bernstein94,bernstein,1
conf/vldb/LuoN01,form,1
conf/vldb/LuoN01,based,1
conf/vldb/LuoN01,proxy,1
conf/vldb/LuoN01,caching,1
conf/vldb/LuoN01,for,1
conf/vldb/LuoN01,database,1
conf/vldb/LuoN01,backed,1
conf/vldb/LuoN01,web,1
conf/vldb/LuoN01,sites,1
conf/vldb/LuoN01,jeffrey,1
conf/vldb/LuoN01,f,1
conf/vldb/LuoN01,naughton,1
conf/vldb/LuoN01,qiong,1
conf/vldb/LuoN01,luo,1
journals/vldb/AbiteboulCM98,a,1
journals/vldb/AbiteboulCM98,logical,1
journals/vldb/AbiteboulCM98,view,1
journals/vldb/AbiteboulCM98,of,1
journals/vldb/AbiteboulCM98,structured,1
journals/vldb/AbiteboulCM98,files,1
journals/vldb/AbiteboulCM98,tova,1
journals/vldb/AbiteboulCM98,milo,1
journals/vldb/AbiteboulCM98,serge,1
journals/vldb/AbiteboulCM98,abiteboul,1
journals/vldb/AbiteboulCM98,sophie,1
journals/vldb/AbiteboulCM98,cluet,1
journals/sigmod/PitouraAPSV03,dbglobe,1
journals/sigmod/PitouraAPSV03,a,1
journals/sigmod/PitouraAPSV03,service,1
journals/sigmod/PitouraAPSV03,oriented,1
journals/sigmod/PitouraAPSV03,p2p,1
journals/sigmod/PitouraAPSV03,system,1
journals/sigmod/PitouraAPSV03,for,1
journals/sigmod/PitouraAPSV03,global,1
journals/sigmod/PitouraAPSV03,computing,1
journals/sigmod/PitouraAPSV03,evaggelia,1
journals/sigmod/PitouraAPSV03,pitoura,1
journals/sigmod/PitouraAPSV03,serge,1
journals/sigmod/PitouraAPSV03,abiteboul,1
journals/sigmod/PitouraAPSV03,michalis,1
journals/sigmod/PitouraAPSV03,vazirgiannis,1
journals/sigmod/PitouraAPSV03,dieter,1
journals/sigmod/PitouraAPSV03,pfoser,1
journals/sigmod/PitouraAPSV03,george,1
journals/sigmod/PitouraAPSV03,samaras,1
conf/sigmod/BraumandlKK99,database,1
conf/sigmod/BraumandlKK99,patchwork,1
conf/sigmod/BraumandlKK99,on,1
conf/sigmod/BraumandlKK99,the,1
conf/sigmod/BraumandlKK99,internet,1
conf/sigmod/BraumandlKK99,reinhard,1
conf/sigmod/BraumandlKK99,braumandl,1
conf/sigmod/BraumandlKK99,alfons,1
conf/sigmod/BraumandlKK99,kemper,1
conf/sigmod/BraumandlKK99,donald,1
conf/sigmod/BraumandlKK99,kossmann,1
conf/vldb/ZemankovaI94,scientific,1
conf/vldb/ZemankovaI94,databases,1
conf/vldb/ZemankovaI94,state,1
conf/vldb/ZemankovaI94,of,1
conf/vldb/ZemankovaI94,the,1
conf/vldb/ZemankovaI94,art,1
conf/vldb/ZemankovaI94,and,1
conf/vldb/ZemankovaI94,future,1
conf/vldb/ZemankovaI94,directions,1
conf/vldb/ZemankovaI94,yannis,1
conf/vldb/ZemankovaI94,e,1
conf/vldb/ZemankovaI94,ioannidis,1
conf/vldb/ZemankovaI94,maria,1
conf/vldb/ZemankovaI94,zemankova,1
conf/vldb/BerckenSW97,a,1
conf/vldb/BerckenSW97,generic,1
conf/vldb/BerckenSW97,approach,1
conf/vldb/BerckenSW97,to,1
conf/vldb/BerckenSW97,bulk,1
conf/vldb/BerckenSW97,loading,1
conf/vldb/BerckenSW97,multidimensional,1
conf/vldb/BerckenSW97,index,1
conf/vldb/BerckenSW97,structures,1
conf/vldb/BerckenSW97,bernhard,1
conf/vldb/BerckenSW97,seeger,1
conf/vldb/BerckenSW97,peter,1
conf/vldb/BerckenSW97,widmayer,1
conf/vldb/BerckenSW97,jochen,1
conf/vldb/BerckenSW97,van,1
conf/vldb/BerckenSW97,den,1
conf/vldb/BerckenSW97,bercken,1
conf/vldb/ZhouS03,data,2
conf/vldb/ZhouS03,bubbles,1
conf/vldb/ZhouS03,for,1
conf/vldb/ZhouS03,non,1
conf/vldb/ZhouS03,vector,1
conf/vldb/ZhouS03,speeding,1
conf/vldb/ZhouS03,up,1
conf/vldb/ZhouS03,hierarchical,1
conf/vldb/ZhouS03,clustering,1
conf/vldb/ZhouS03,in,1
conf/vldb/ZhouS03,arbitrary,1
conf/vldb/ZhouS03,metric,1
conf/vldb/ZhouS03,spaces,1
conf/vldb/ZhouS03,jörg,1
conf/vldb/ZhouS03,sander,1
conf/vldb/ZhouS03,jianjun,1
conf/vldb/ZhouS03,zhou,1
conf/vldb/LabioG96,efficient,1
conf/vldb/LabioG96,snapshot,1
conf/vldb/LabioG96,differential,1
conf/vldb/LabioG96,algorithms,1
conf/vldb/LabioG96,for,1
conf/vldb/LabioG96,data,1
conf/vldb/LabioG96,warehousing,1
conf/vldb/LabioG96,hector,1
conf/vldb/LabioG96,garcia,1
conf/vldb/LabioG96,molina,1
conf/vldb/LabioG96,wilburt,1
conf/vldb/LabioG96,labio,1
conf/vldb/CochranePM96,integrating,1
conf/vldb/CochranePM96,triggers,1
conf/vldb/CochranePM96,and,1
conf/vldb/CochranePM96,declarative,1
conf/vldb/CochranePM96,constraints,1
conf/vldb/CochranePM96,in,1
conf/vldb/CochranePM96,sql,1
conf/vldb/CochranePM96,database,1
conf/vldb/CochranePM96,sytems,1
conf/vldb/CochranePM96,roberta,1
conf/vldb/CochranePM96,cochrane,1
conf/vldb/CochranePM96,hamid,1
conf/vldb/CochranePM96,pirahesh,1
conf/vldb/CochranePM96,nelson,1
conf/vldb/CochranePM96,mendonça,1
conf/vldb/CochranePM96,mattos,1
conf/vldb/HristidisGP03,efficient,1
conf/vldb/HristidisGP03,ir,1
conf/vldb/HristidisGP03,style,1
conf/vldb/HristidisGP03,keyword,1
conf/vldb/HristidisGP03,search,1
conf/vldb/HristidisGP03,over,1
conf/vldb/HristidisGP03,relational,1
conf/vldb/HristidisGP03,databases,1
conf/vldb/HristidisGP03,yannis,1
conf/vldb/HristidisGP03,papakonstantinou,1
conf/vldb/HristidisGP03,luis,1
conf/vldb/HristidisGP03,gravano,1
conf/vldb/HristidisGP03,vagelis,1
conf/vldb/HristidisGP03,hristidis,1
journals/vldb/SaltenisJ02,indexing,1
journals/vldb/SaltenisJ02,of,1
journals/vldb/SaltenisJ02,now,1
journals/vldb/SaltenisJ02,relative,1
journals/vldb/SaltenisJ02,spatio,1
journals/vldb/SaltenisJ02,bitemporal,1
journals/vldb/SaltenisJ02,data,1
journals/vldb/SaltenisJ02,simonas,1
journals/vldb/SaltenisJ02,saltenis,1
journals/vldb/SaltenisJ02,christian,1
journals/vldb/SaltenisJ02,s,1
journals/vldb/SaltenisJ02,jensen,1
conf/sigmod/Dyreson03,temporal,1
conf/sigmod/Dyreson03,coalescing,1
conf/sigmod/Dyreson03,with,1
conf/sigmod/Dyreson03,now,1
conf/sigmod/Dyreson03,granularity,1
conf/sigmod/Dyreson03,and,1
conf/sigmod/Dyreson03,incomplete,1
conf/sigmod/Dyreson03,information,1
conf/sigmod/Dyreson03,curtis,1
conf/sigmod/Dyreson03,e,1
conf/sigmod/Dyreson03,dyreson,1
journals/sigmod/ChakravarthyAEFO03,database,1
journals/sigmod/ChakravarthyAEFO03,research,1
journals/sigmod/ChakravarthyAEFO03,at,1
journals/sigmod/ChakravarthyAEFO03,ut,1
journals/sigmod/ChakravarthyAEFO03,arlington,1
journals/sigmod/ChakravarthyAEFO03,sharma,1
journals/sigmod/ChakravarthyAEFO03,chakravarthy,1
journals/sigmod/ChakravarthyAEFO03,y,1
journals/sigmod/ChakravarthyAEFO03,alp,1
journals/sigmod/ChakravarthyAEFO03,aslandogan,1
journals/sigmod/ChakravarthyAEFO03,ramez,1
journals/sigmod/ChakravarthyAEFO03,elmasri,1
journals/sigmod/ChakravarthyAEFO03,leonidas,1
journals/sigmod/ChakravarthyAEFO03,fegaras,1
journals/sigmod/ChakravarthyAEFO03,jung,1
journals/sigmod/ChakravarthyAEFO03,hwan,1
journals/sigmod/ChakravarthyAEFO03,oh,1
journals/sigmod/KimballS95,why,1
journals/sigmod/KimballS95,decision,1
journals/sigmod/KimballS95,support,1
journals/sigmod/KimballS95,fails,1
journals/sigmod/KimballS95,and,1
journals/sigmod/KimballS95,how,1
journals/sigmod/KimballS95,to,1
journals/sigmod/KimballS95,fix,1
journals/sigmod/KimballS95,it,1
journals/sigmod/KimballS95,kevin,1
