306124,online,1
306124,analytical,1
306124,web,1
306124,usage,1
306124,mining,1
306124,alex,1
306124,g,1
306124,büchner,1
306124,maurice,1
306124,d,1
306124,mulvenna,1
306102,component,1
306102,based,1
306102,e,1
306102,commerce,1
306102,assessment,1
306102,of,1
306102,current,1
306102,practices,1
306102,and,1
306102,future,1
306102,directions,1
306102,martin,1
306102,bichler,1
306102,arie,1
306102,segev,1
306102,j,1
306102,leon,1
306102,zhao,1
306103,building,1
306103,database,1
306103,driven,1
306103,electronic,1
306103,catalogs,1
306103,sherif,1
306103,danish,1
306105,xml,1
306105,and,1
306105,electronic,1
306105,commerce,1
306105,enabling,1
306105,the,1
306105,network,1
306105,economy,1
306105,bart,1
306105,meltzer,1
306105,robert,1
306105,glushko,1
306109,a,1
306109,workflow,1
306109,based,1
306109,electronic,1
306109,marketplace,1
306109,on,1
306109,the,1
306109,web,1
306109,asuman,1
306109,dogac,1
306109,ilker,1
306109,durusoy,1
306109,sena,1
306109,arpinar,1
306109,nesime,1
306109,tatbul,1
306109,pinar,1
306109,koksal,1
306109,ibrahim,1
306109,cingil,1
306109,nazife,1
306109,dimililer,1
304571,dbis,1
304571,toolkit,1
304571,adaptable,1
304571,middleware,1
304571,for,1
304571,large,1
304571,scale,1
304571,data,1
304571,delivery,1
304571,mehmet,1
304571,altinel,1
304571,demet,1
304571,aksoy,1
304571,thomas,1
304571,baby,1
304571,michael,1
304571,franklin,1
304571,william,1
304571,shapiro,1
304571,stan,1
304571,zdonik,1
304570,an,1
304570,xjml,1
304570,based,1
304570,wrapper,1
304570,generator,1
304570,for,1
304570,web,1
304570,information,1
304570,extraction,1
304570,ling,1
304570,liu,1
304570,wei,2
304570,han,1
304570,david,1
304570,buttler,1
304570,calton,1
304570,pu,1
304570,tang,1
304573,database,1
304573,patchwork,1
304573,on,1
304573,the,1
304573,internet,1
304573,reinhard,1
304573,braumandl,1
304573,alfons,1
304573,kemper,1
304573,donald,1
304573,kossmann,1
304572,domino,1
304572,databases,1
304572,for,1
304572,moving,1
304572,objects,1
304572,tracking,1
304572,ouri,1
304572,wolfson,1
304572,prasad,1
304572,sistla,1
304572,bo,1
304572,xu,1
304572,jutai,1
304572,zhou,1
304572,sam,1
304572,chamberlain,1
304250,the,1
304250,need,1
304250,for,1
304250,distributed,1
304250,asynchronous,1
304250,transactions,1
304250,lyman,1
304250,do,1
304250,prabhu,1
304250,ram,1
304250,pamela,1
304250,drew,1
304248,versions,1
304248,and,1
304248,workspaces,1
304248,in,1
304248,microsoft,1
304248,repository,1
304248,thomas,1
304248,bergstraesser,1
304248,philip,1
304248,a,1
304248,bernstein,1
304248,shankar,1
304248,pal,1
304248,david,1
304248,shutt,1
304569,data,1
304569,integration,1
304569,and,1
304569,warehousing,1
304569,in,1
304569,telecom,1
304569,italia,1
304569,stefano,1
304569,m,1
304569,trisolini,1
304569,maurizio,1
304569,lenzerini,1
304569,daniele,1
304569,nardi,1
304568,improving,1
304568,oltp,1
304568,data,2
304568,quality,1
304568,using,1
304568,warehouse,1
304568,mechanisms,1
304568,matthias,1
304568,jarke,1
304568,christoph,1
304568,quix,1
304568,guido,1
304568,blees,1
304568,dirk,1
304568,lehmann,1
304568,gunter,1
304568,michalk,1
304568,stefan,1
304568,stierl,1
304579,serf,1
304579,odmg,1
304579,based,1
304579,generic,1
304579,re,1
304579,structuring,1
304579,facility,1
304579,e,1
304579,a,1
304579,rundensteiner,1
304579,k,1
304579,claypool,1
304579,m,1
304579,li,1
304579,l,1
304579,chen,1
304579,z,1
304579,zhang,1
304579,c,1
304579,natarajan,1
304579,j,1
304579,jin,1
304579,s,2
304579,de,1
304579,lima,1
304579,weiner,1
304578,powerbookmarks,1
304578,a,1
304578,system,1
304578,for,1
304578,personalizable,1
304578,web,1
304578,information,1
304578,organization,1
304578,sharing,1
304578,and,1
304578,management,1
304578,wen,1
304578,syan,1
304578,li,1
304578,quoc,1
304578,vu,1
304578,edward,1
304578,chang,2
304578,divyakant,1
304578,agrawal,1
304578,kyoji,1
304578,hirata,1
304578,sougata,1
304578,mukherjea,1
304578,yi,1
304578,leh,1
304578,wu,1
304578,corey,1
304578,bufi,1
304578,chen,1
304578,chuan,1
304578,kevin,1
304578,yoshinori,1
304578,hara,1
304578,reiko,1
304578,ito,1
304578,yutaka,1
304578,kimura,1
304578,kezuyuki,1
304578,shimazu,1
304578,yukiyoshi,1
304578,saito,1
304581,the,1
304581,aqua,1
304581,approximate,1
304581,query,1
304581,answering,1
304581,system,1
304581,swarup,1
304581,acharya,1
304581,phillip,1
304581,b,1
304581,gibbons,1
304581,viswanath,1
304581,poosala,1
304581,sridhar,1
304581,ramaswamy,1
304580,tam,1
304580,a,1
304580,system,1
304580,for,1
304580,dynamic,1
304580,transactional,1
304580,activity,1
304580,management,1
304580,tong,1
304580,zhou,1
304580,ling,1
304580,liu,1
304580,calton,1
304580,pu,1
304575,exploratory,1
304575,mining,1
304575,via,1
304575,constrained,1
304575,frequent,1
304575,set,1
304575,queries,1
304575,raymond,1
304575,ng,1
304575,laks,1
304575,v,1
304575,s,1
304575,lakshmanan,1
304575,jiawei,1
304575,han,1
304575,teresa,1
304575,mah,1
304574,evolvable,1
304574,view,2
304574,environment,1
304574,eve,1
304574,non,1
304574,equivalent,1
304574,maintenance,1
304574,under,1
304574,schema,1
304574,changes,1
304574,e,1
304574,a,5
304574,rundensteiner,1
304574,koeller,1
304574,x,1
304574,zhang,1
304574,j,1
304574,lee,2
304574,nica,1
304574,van,1
304574,wyk,1
304574,y,1
304577,phoenix,1
304577,making,1
304577,applications,1
304577,robust,1
304577,roger,1
304577,barga,1
304577,david,1
304577,b,1
304577,lomet,1
304576,nodose,1
304576,version,1
304576,2,1
304576,0,1
304576,brad,1
304576,adelberg,1
304576,matthew,1
304576,denny,1
304235,bringing,1
304235,object,1
304235,relational,1
304235,technology,1
304235,to,1
304235,the,1
304235,mainstream,1
304235,vishu,1
304235,krishnamurthy,1
304235,sandeepan,1
304235,banerjee,1
304235,anil,1
304235,nori,1
304236,implementing,1
304236,the,1
304236,spirit,1
304236,of,1
304236,sql,1
304236,99,1
304236,paul,1
304236,brown,1
304233,managing,1
304233,web,1
304233,data,1
304233,dan,1
304233,suciu,1
304234,o,2
304234,what,1
304234,s,3
304234,happening,1
304234,to,1
304234,db2,1
304234,m,1
304234,carey,1
304234,d,2
304234,chamberlin,1
304234,doole,1
304234,rielau,1
304234,n,1
304234,mattos,1
304234,narayanan,1
304234,b,1
304234,vance,1
304234,r,1
304234,swagerman,1
304231,hypertext,1
304231,databases,1
304231,and,1
304231,data,1
304231,mining,1
304231,soumen,1
304231,chakrabarti,1
304232,clustering,1
304232,methods,1
304232,for,1
304232,large,1
304232,databases,1
304232,from,1
304232,the,2
304232,past,1
304232,to,1
304232,future,1
304232,alexander,1
304232,hinneburg,1
304232,daniel,1
304232,a,1
304232,keim,1
304229,petabyte,1
304229,databases,1
304229,dirk,1
304229,düllmann,1
304230,a,1
304230,database,1
304230,perspective,1
304230,on,1
304230,lotus,1
304230,domino/notes,1
304230,c,1
304230,mohan,1
304245,microsoft,1
304245,site,1
304245,server,1
304245,commerce,1
304245,ed,1
304245,talk,1
304245,slides,1
304245,available,1
304245,at,1
304245,the,1
304245,conference,1
304245,bassel,1
304245,ojjeh,1
304246,e,1
304246,commerce,1
304246,database,1
304246,issues,1
304246,and,1
304246,experience,1
304246,talk,1
304246,slides,1
304246,available,1
304246,at,2
304246,the,1
304246,conference,1
304246,anand,1
304246,rajaraman,1
304243,merge,1
304243,replication,1
304243,in,1
304243,microsoft,1
304243,s,1
304243,sql,1
304243,server,1
304243,7,1
304243,0,1
304243,brad,1
304243,hammond,1
304244,in,1
304244,memory,1
304244,data,1
304244,management,1
304244,for,1
304244,consumer,1
304244,transactions,1
304244,the,1
304244,timesten,2
304244,approach,1
304244,corporate,1
304244,team,1
304241,emc,1
304241,information,1
304241,sharing,1
304241,direct,1
304241,access,1
304241,to,1
304241,mvs,1
304241,data,1
304241,from,1
304241,unix,1
304241,and,1
304241,nt,1
304241,walt,1
304241,kohler,1
304242,daytona,1
304242,and,1
304242,the,1
304242,foruth,1
304242,generation,1
304242,language,1
304242,cymbal,1
304242,rick,1
304242,greer,1
304239,datablitz,1
304239,storage,1
304239,manager,1
304239,main,1
304239,memory,1
304239,database,1
304239,performance,1
304239,for,1
304239,critical,1
304239,applications,1
304239,j,1
304239,baulier,1
304239,p,1
304239,bohannon,1
304239,s,2
304239,gogate,1
304239,c,1
304239,gupta,1
304239,haldar,1
304240,indexing,1
304240,medium,1
304240,dimensionality,1
304240,data,1
304240,in,1
304240,oracle,1
304240,k,1
304240,v,1
304240,ravi,1
304240,kanth,1
304240,siva,1
304240,ravada,1
304240,jayant,1
304240,sharma,1
304240,jay,1
304240,banerjee,1
304220,storing,1
304220,semistructured,1
304220,data,1
304220,with,1
304220,stored,1
304220,alin,1
304220,deutsch,1
304220,mary,1
304220,fernandez,1
304220,dan,1
304220,suciu,1
304219,efficient,1
304219,geometry,1
304219,based,1
304219,similarity,1
304219,search,1
304219,of,1
304219,3d,1
304219,spatial,1
304219,databases,1
304219,daniel,1
304219,a,1
304219,keim,1
304218,a,1
304218,new,1
304218,method,1
304218,for,1
304218,similarity,1
304218,indexing,1
304218,of,1
304218,market,1
304218,basket,1
304218,data,1
304218,charu,1
304218,c,1
304218,aggarwal,1
304218,joel,1
304218,l,1
304218,wolf,1
304218,philip,1
304218,s,1
304218,yu,1
304217,walrus,1
304217,a,1
304217,similarity,1
304217,retrieval,1
304217,algorithm,1
304217,for,1
304217,image,1
304217,databases,1
304217,apostol,1
304217,natsev,1
304217,rajeev,1
304217,rastogi,1
304217,kyuseok,1
304217,shim,1
304216,shrinking,1
304216,the,1
304216,warehouse,1
304216,update,1
304216,window,1
304216,wilburt,1
304216,juan,1
304216,labio,1
304216,ramana,1
304216,yerneni,1
304216,hector,1
304216,garcia,1
304216,molina,1
304215,dynamat,1
304215,a,1
304215,dynamic,1
304215,view,1
304215,management,1
304215,system,1
304215,for,1
304215,data,1
304215,warehouses,1
304215,yannis,1
304215,kotidis,1
304215,nick,1
304215,roussopoulos,1
304214,bottom,1
304214,up,1
304214,computation,1
304214,of,1
304214,sparse,1
304214,and,1
304214,iceberg,1
304214,cube,1
304214,kevin,1
304214,beyer,1
304214,raghu,1
304214,ramakrishnan,1
304213,client,1
304213,site,1
304213,query,1
304213,extensions,1
304213,tobias,1
304213,mayr,1
304213,praveen,1
304213,seshadri,1
304228,data,1
304228,management,1
304228,issues,1
304228,in,1
304228,electronic,1
304228,commerce,1
304228,m,1
304228,tamer,1
304228,özsu,1
304227,of,1
304227,crawlers,1
304227,portals,1
304227,mice,1
304227,and,1
304227,men,1
304227,is,1
304227,there,1
304227,more,1
304227,to,1
304227,mining,1
304227,the,1
304227,web,1
304227,minos,1
304227,n,1
304227,garofalakis,1
304227,sridhar,1
304227,ramaswamy,1
304227,rajeev,1
304227,rastogi,1
304227,kyuseok,1
304227,shim,1
304226,honey,1
304226,i,1
304226,shrunk,1
304226,the,1
304226,database,1
304226,footprint,1
304226,mobility,1
304226,and,1
304226,beyond,1
304226,praveen,1
304226,seshadri,1
304225,a,1
304225,layered,1
304225,architecture,1
304225,for,1
304225,querying,1
304225,dynamic,1
304225,web,1
304225,content,1
304225,hasan,1
304225,davulcu,1
304225,juliana,1
304225,freire,1
304225,michael,1
304225,kifer,1
304225,i,1
304225,v,1
304225,ramakrishnan,1
304224,automatic,1
304224,discovery,1
304224,of,1
304224,language,1
304224,models,1
304224,for,1
304224,text,1
304224,databases,1
304224,jamie,1
304224,callan,1
304224,margaret,1
304224,connell,1
304224,aiqun,1
304224,du,1
304223,record,1
304223,boundary,1
304223,discovery,1
304223,in,1
304223,web,1
304223,documents,1
304223,d,1
304223,w,1
304223,embley,1
304223,y,2
304223,jiang,1
304223,k,1
304223,ng,1
304222,query,1
304222,rewriting,1
304222,for,1
304222,semistructured,1
304222,data,1
304222,yannis,1
304222,papakonstantinou,1
304222,vasilis,1
304222,vassalos,1
304221,computing,1
304221,capabilities,1
304221,of,1
304221,mediators,1
304221,ramana,1
304221,yerneni,1
304221,chen,1
304221,li,1
304221,hector,1
304221,garcia,1
304221,molina,1
304221,jeffrey,1
304221,ullman,1
335378,high,1
335378,speed,1
335378,on,1
335378,line,1
335378,backup,1
335378,when,1
335378,using,1
335378,logical,1
335378,log,1
335378,operations,1
335378,david,1
335378,b,1
335378,lomet,1
335379,efficient,1
335379,resumption,1
335379,of,1
335379,interrupted,1
335379,warehouse,1
335379,loads,1
335379,wilburt,1
335379,juan,1
335379,labio,1
335379,janet,1
335379,l,1
335379,wiener,1
335379,hector,1
335379,garcia,1
335379,molina,1
335379,vlad,1
335379,gorelik,1
335381,on,1
335381,line,1
335381,reorganization,1
335381,in,1
335381,object,1
335381,databases,1
335381,mohana,1
335381,k,1
335381,lakhamraju,1
335381,rajeev,1
335381,rastogi,1
335381,s,2
335381,seshadri,1
335381,sudarshan,1
335383,finding,1
335383,generalized,1
335383,projected,1
335383,clusters,1
335383,in,1
335383,high,1
335383,dimensional,1
335383,spaces,1
335383,charu,1
335383,c,1
335383,aggarwal,1
335383,philip,1
335383,s,1
335383,yu,1
335384,density,1
335384,biased,1
335384,sampling,1
335384,an,1
335384,improved,1
335384,method,1
335384,for,1
335384,data,1
335384,mining,1
335384,and,1
335384,clustering,1
335384,christopher,1
335384,r,1
335384,palmer,1
335384,christos,1
335384,faloutsos,1
335388,lof,1
335388,identifying,1
335388,density,1
335388,based,1
335388,local,1
335388,outliers,1
335388,markus,1
335388,m,1
335388,breunig,1
335388,hans,1
335388,peter,1
335388,kriegel,1
335388,raymond,1
335388,t,1
335388,ng,1
335388,jörg,1
335388,sander,1
335390,answering,1
335390,complex,1
335390,sql,1
335390,queries,1
335390,using,1
335390,automatic,1
335390,summary,1
335390,tables,1
335390,markos,1
335390,zaharioudakis,1
335390,roberta,1
335390,cochrane,1
335390,george,1
335390,lapis,1
335390,hamid,1
335390,pirahesh,1
335390,monica,1
335390,urata,1
335391,synchronizing,1
335391,a,1
335391,database,1
335391,to,1
335391,improve,1
335391,freshness,1
335391,junghoo,1
335391,cho,1
335391,hector,1
335391,garcia,1
335391,molina,1
335393,how,1
335393,to,1
335393,roll,1
335393,a,1
335393,join,1
335393,asynchronous,1
335393,incremental,1
335393,view,1
335393,maintenance,1
335393,kenneth,1
335393,salem,1
335393,kevin,1
335393,beyer,1
335393,bruce,1
335393,lindsay,1
335393,roberta,1
335393,cochrane,1
335395,on,1
335395,wrapping,1
335395,query,1
335395,languages,1
335395,and,1
335395,efficient,1
335395,xml,1
335395,integration,1
335395,vassilis,1
335395,christophides,1
335395,sophie,1
335395,cluet,1
335395,jérǒme,1
335395,simèon,1
335405,xmill,1
335405,an,1
335405,efficient,1
335405,compressor,1
335405,for,1
335405,xml,1
335405,data,1
335405,hartmut,1
335405,liefke,1
335405,dan,1
335405,suciu,1
335409,xtract,1
335409,a,1
335409,system,1
335409,for,1
335409,extracting,1
335409,document,1
335409,type,1
335409,descriptors,1
335409,from,1
335409,xml,1
335409,documents,1
335409,minos,1
335409,garofalakis,1
335409,aristides,1
335409,gionis,1
335409,rajeev,1
335409,rastogi,1
335409,s,1
335409,seshadri,1
335409,kyuseok,1
335409,shim,1
335412,spatial,1
335412,join,1
335412,selectivity,1
335412,using,1
335412,power,1
335412,laws,1
335412,christos,1
335412,faloutsos,1
335412,bernhard,1
335412,seeger,1
335412,agma,1
335412,traina,2
335412,caetano,1
335412,jr,1
335413,mocha,1
335413,a,1
335413,self,1
335413,extensible,1
335413,database,1
335413,middleware,1
335413,system,1
335413,for,1
335413,distributed,1
335413,data,1
335413,sources,1
335413,manuel,1
335413,rodríguez,1
335413,martínez,1
335413,nick,1
335413,roussopoulos,1
335414,closest,1
335414,pair,1
335414,queries,1
335414,in,1
335414,spatial,1
335414,databases,1
335414,antonio,1
335414,corral,1
335414,yannis,2
335414,manolopoulos,1
335414,theodoridis,1
335414,michael,1
335414,vassilakopoulos,1
335415,influence,1
335415,sets,1
335415,based,1
335415,on,1
335415,reverse,1
335415,nearest,1
335415,neighbor,1
335415,queries,1
335415,flip,1
335415,korn,1
335415,s,1
335415,muthukrishnan,1
331986,security,1
331986,of,1
331986,random,1
331986,data,1
331986,perturbation,1
331986,methods,1
331986,krishnamurty,1
331986,muralidhar,1
331986,rathindra,1
331986,sarathy,1
331984,improving,1
331984,database,1
331984,design,1
331984,through,1
331984,the,1
331984,analysis,1
331984,of,1
331984,relationships,1
331984,debabrata,1
331984,dey,1
331984,veda,1
331984,c,1
331984,storey,1
331984,terence,1
331984,m,1
331984,barron,1
331992,the,1
331992,sift,1
331992,information,1
331992,dissemination,1
331992,system,1
331992,tak,1
331992,w,1
331992,yan,1
331992,hector,1
331992,garcia,1
331992,molina,1
331989,an,1
331989,ontological,1
331989,analysis,1
331989,of,1
331989,the,1
331989,relationship,1
331989,construct,1
331989,in,1
331989,conceptual,1
331989,modeling,1
331989,yair,1
331989,wand,1
331989,veda,1
331989,c,1
331989,storey,1
331989,ron,1
331989,weber,1
333609,chorochronos,1
333609,a,1
333609,research,1
333609,network,1
333609,for,1
333609,spatiotemporal,1
333609,database,1
333609,systems,1
333609,andrew,1
333609,frank,1
333609,stephane,1
333609,grumbach,1
333609,ralf,1
333609,hartmut,1
333609,güting,1
333609,christian,1
333609,s,1
333609,jensen,1
333609,manolis,1
333609,koubarakis,1
333609,nikos,1
333609,lorentzos,1
333609,yannis,1
333609,manolopoulos,1
333609,enrico,1
333609,nardelli,1
333609,barbara,1
333609,pernici,1
333609,hans,1
333609,jörg,1
333609,schek,1
333609,michel,1
333609,scholl,1
333609,timos,1
333609,sellis,1
333609,babis,1
333609,theodoulidis,1
333609,peter,1
333609,widmayer,1
333608,engineering,1
333608,federated,1
333608,information,1
333608,systems,1
333608,report,1
333608,of,1
333608,eefis,1
333608,99,1
333608,workshop,1
333608,s,1
333608,conrad,1
333608,w,1
333608,hasselbring,1
333608,u,1
333608,hohenstein,1
333608,r,1
333608,d,1
333608,kutsche,1
333608,m,1
333608,roantree,1
333608,g,1
333608,saake,1
333608,f,1
333608,saltor,1
333611,first,1
333611,class,1
333611,views,1
333611,a,1
333611,key,1
333611,to,1
333611,user,1
333611,centered,1
333611,computing,1
333611,arnon,1
333611,rosenthal,1
333611,edward,1
333611,sciore,1
333610,cost,1
333610,estimation,1
333610,of,1
333610,user,1
333610,defined,1
333610,methods,1
333610,in,1
333610,object,1
333610,relational,1
333610,database,1
333610,systems,1
333610,jihad,1
333610,boulos,1
333610,kinji,1
333610,ono,1
333613,distributed,1
333613,transactions,1
333613,in,1
333613,practice,1
333613,prabhu,1
333613,ram,1
333613,lyman,1
333613,do,1
333613,pamela,1
333613,drew,1
333612,on,1
333612,mutli,1
333612,resolution,1
333612,document,1
333612,transmission,1
333612,in,1
333612,mobile,1
333612,web,1
333612,stanley,1
333612,m,1
333612,t,1
333612,yau,1
333612,hong,1
333612,va,1
333612,leong,1
333612,dennis,1
333612,mcleod,1
333612,antonio,1
333612,si,1
333615,an,1
333615,overview,1
333615,and,1
333615,classification,1
333615,of,1
333615,mediated,1
333615,query,1
333615,systems,1
333615,ruxandra,1
333615,domenig,1
333615,klaus,1
333615,r,1
333615,dittrich,1
333614,a,2
333614,distributed,1
333614,scientific,1
333614,data,1
333614,archive,1
333614,using,1
333614,the,1
333614,web,1
333614,xml,1
333614,and,1
333614,sql/med,1
333614,mark,1
333614,papiani,1
333614,jasmin,1
333614,l,1
333614,wason,1
333614,alistair,1
333614,n,1
333614,dunlop,1
333614,denis,1
333614,nicole,1
335372,mining,1
335372,frequent,1
335372,patterns,1
335372,without,1
335372,candidate,1
335372,generation,1
335372,jiawei,1
335372,han,1
335372,jian,1
335372,pei,1
335372,yiwen,1
335372,yin,1
333616,database,1
333616,research,1
333616,at,1
333616,the,1
333616,university,1
333616,of,1
333616,oklahoma,1
333616,le,1
333616,gruenwald,1
333616,leonard,1
333616,brown,1
333616,ravi,1
333616,dirckze,1
333616,sylvain,1
333616,guinepain,1
333616,carlos,1
333616,sanchez,1
333616,brian,1
333616,summers,1
333616,sirirut,1
333616,vanichayobon,1
335376,turbo,1
335376,charging,1
335376,vertical,1
335376,mining,1
335376,of,1
335376,large,1
335376,databases,1
335376,pradeep,1
335376,shenoy,1
335376,jayant,1
335376,r,1
335376,haritsa,1
335376,s,1
335376,sundarshan,1
335376,gaurav,1
335376,bhalotia,1
335376,mayank,1
335376,bawa,1
335376,devavrat,1
335376,shah,1
335375,data,1
335375,mining,1
335375,on,1
335375,an,1
335375,oltp,1
335375,system,1
335375,nearly,1
335375,for,1
335375,free,1
335375,erik,1
335375,riedel,1
335375,christos,1
335375,faloutsos,1
335375,gregory,1
335375,r,1
335375,ganger,1
335375,david,1
335375,f,1
335375,nagle,1
310065,a,1
310065,study,1
310065,on,1
310065,data,1
310065,point,1
310065,search,1
310065,for,1
310065,hg,1
310065,trees,1
310065,joseph,1
310065,kuan,1
310065,paul,1
310065,lewis,1
310066,the,1
310066,oasis,1
310066,multidatabase,1
310066,prototype,1
310066,mark,1
310066,roantree,1
310066,john,1
310066,murphy,1
310066,wilhelm,1
310066,hasselbring,1
310063,efficient,1
310063,materialization,1
310063,and,1
310063,use,1
310063,of,1
310063,views,1
310063,in,1
310063,data,1
310063,warehouses,1
310063,márcio,1
310063,farias,1
310063,de,1
310063,souza,1
310063,marcus,1
310063,costa,1
310063,sampaio,1
310064,design,1
310064,principles,1
310064,for,1
310064,data,1
310064,intensive,1
310064,web,1
310064,sites,1
310064,stefano,2
310064,ceri,1
310064,piero,1
310064,fraternali,1
310064,paraboschi,1
310075,sql,1
310075,1999,1
310075,formerly,1
310075,known,1
310075,as,1
310075,sql3,1
310075,andrew,1
310075,eisenberg,1
310075,jim,1
310075,melton,1
310710,broadcast,1
310710,protocols,1
310710,to,1
310710,support,1
310710,efficient,1
310710,retrieval,1
310710,from,1
310710,databases,1
310710,by,1
310710,mobile,1
310710,users,1
310710,anindya,1
310710,datta,1
310710,debra,1
310710,e,1
310710,vandermeer,1
310710,aslihan,1
310710,celik,1
310710,vijay,1
310710,kumar,1
310067,video,2
310067,anywhere,1
310067,a,1
310067,system,1
310067,for,1
310067,searching,1
310067,and,1
310067,managing,1
310067,distributed,1
310067,heterogeneous,1
310067,assets,1
310067,amit,1
310067,sheth,1
310067,clemens,1
310067,bertram,1
310067,kshitij,1
310067,shah,1
310071,nsf,1
310071,workshop,1
310071,on,1
310071,industrial/academic,1
310071,cooperation,1
310071,in,1
310071,database,1
310071,systems,1
310071,mike,1
310071,carey,1
310071,len,1
310071,seligman,1
320249,optimization,1
320249,of,1
320249,queries,1
320249,with,1
320249,user,1
320249,defined,1
320249,predicates,1
320249,surajit,1
320249,chaudhuri,1
320249,kyuseok,1
320249,shim,1
320252,gloss,1
320252,text,1
320252,source,1
320252,discovery,1
320252,over,1
320252,the,1
320252,internet,1
320252,luis,1
320252,gravano,1
320252,héctor,1
320252,garcía,1
320252,molina,1
320252,anthony,1
320252,tomasic,1
310712,database,1
310712,design,1
310712,for,1
310712,incomplete,1
310712,relations,1
310712,mark,1
310712,levene,1
310712,george,1
310712,loizou,1
310715,temporal,1
310715,fds,1
310715,on,1
310715,complex,1
310715,objects,1
310715,jef,1
310715,wijsen,1
328959,indexing,1
328959,large,1
328959,metric,1
328959,spaces,1
328959,for,1
328959,similarity,1
328959,search,1
328959,queries,1
328959,tolga,1
328959,bozkaya,1
328959,meral,1
328959,ozsoyoglu,1
328996,specification,1
328996,and,1
328996,implementation,1
328996,of,1
328996,exceptions,1
328996,in,1
328996,workflow,1
328996,management,1
328996,systems,1
328996,fabio,1
328996,casati,1
328996,stefano,2
328996,ceri,1
328996,paraboschi,1
328996,guiseppe,1
328996,pozzi,1
320255,distance,1
320255,browsing,1
320255,in,1
320255,spatial,1
320255,databases,1
320255,gísli,1
320255,r,1
320255,hjaltason,1
320255,hanan,1
320255,samet,1
328943,type,2
328943,checking,1
328943,oql,1
328943,queries,1
328943,in,1
328943,the,1
328943,odmg,1
328943,systems,1
328943,suad,1
328943,alagíc,1
306141,the,1
306141,middleware,1
306141,muddle,1
306141,david,1
306141,ritter,1
306137,the,1
306137,asilomar,1
306137,report,1
306137,on,1
306137,database,1
306137,research,1
306137,phil,1
306137,bernstein,1
306137,michael,2
306137,brodie,1
306137,stefano,1
306137,ceri,1
306137,david,1
306137,dewitt,1
306137,mike,2
306137,franklin,1
306137,hector,1
